OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,High_level_taxonomy,HL_hit_percent_id,HL_hit_query_cover,NC25_9,NC25_11,NC25_12,NC25_14,NC25_15,NC25_17,NC25_18,NC25_19,NC25_22,NC25_66,NC25_69,NC25_70,NC25_76,NC25_77,NC25_79,NC25_81,NC25_86,NC25_87,NC25_88,NC25_89,NC25_90,NC25_91,NC25_92,NC25_93,NC25_94,NC25_95,NC25_96,NC25_97,NC25_98,NC25_99,NC25_100,NC25_101,NC25_102,NC25_103,NC25_104,NC25_105,NC25_106,NC25_107,NC25_108,NC25_109,NC25_118,NC25_119,NC25_120,NC25_121,NC25_122,NC25_123,NC25_124,NC25_125,NC25_126,NC25_127,NC25_128,NC25_129,NC25_130,NC25_131,NC25_145,NC25_154,NC25_158,NC25_167,NC25_176,NC25_180,NC25_219,NC25_221,NC25_220,NC25_222,NC25_224,NC25_226,NC25_227,NC25_228,NC25_229,NC25_232,NC25_233,NC25_234,Con_NC25_1,ExNeg,PCRneg1,PCRneg4
OTU_49,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,Fungi,98.138,100,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0.273224043715847,0,0,6.101649999999999,0.7702182284980744,0,0.59665,0.6689499999999999,2.527075812274368,2.255639097744361,1.6574585635359116,0,0,0,0,1.3513513513513513,6.4338235294117645,0.8935,0,0,0.35025,0.0207,0.26585000000000003,0.0021999999999999997,0.61415,0.0128,0.1414,0.001,0.64955,0.76435,0,0.006550000000000001,0.9330999999999999,0,0,0,0,0,0,0,1.3580999999999999,2.11725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_50,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium herbarum,Fungi,100.000,97,0.9883,0.2604,0.08940000000000001,0.9475500000000001,0.36569999999999997,0.34585,1.5435,2.0911500000000003,13.112200000000001,0.2019,3.02995,0.65915,2.43515,0.0433,5.84945,1.4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8264462809917356,0,0,0,0,0,0,0,0,0,0,0.0016500000000000002,0,0,0,2.840909090909091,0,0,0,0,0,0
OTU_51,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria alternata,Fungi,99.376,93,2.8804,0,0.7748999999999999,0.38025,0,0.29305000000000003,1.14815,3.70475,1.2784,1.8337499999999998,5.4877,3.01605,0.46605,1.0673,4.4995,0.74385,0,0,0,0,0,0,0,0,0,0,0.1295,0,0,0,0.27624309392265195,0,0,0,0,0,0,0,0,0,0,0,3.5000000000000005e-4,0,0,0,3e-4,2.5e-4,0,0,0.49135,0,0,0,0.6198347107438017,0,0,0,0,0,0,0,0,0,0.105,0.00605,0,0,0,0,0,0,0,0,0,0
OTU_52,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus versicolor,Fungi,100.000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5123,0,0,0.0072499999999999995,0.12065,0.0063,0,0.7347,3.8057000000000003,0.0079,0.00415,0,0,15.6593,0,0,0,0,0,0,0,0,0,0.36735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_53,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium bialowiezense,Fungi,100.000,93,0,0,0.03415000000000001,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.053915275994865,0,0,0.35985,0,0,0,0,0,0,0,0,0,0,0,0,0.82265,0.0127,0.13895,0.00205,0.21120000000000003,0.005600000000000001,0.09539999999999998,0.0019,0.31139999999999995,0.43810000000000004,0,0.00385,0,0,0,0,0,0,0,0,0.4010500000000001,0,0,0,0,0,0,0,0,0,5.3726,0,0,0,0,0
OTU_54,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,Fungi,97.906,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1840499999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_55,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus clavatophorus,Fungi,96.696,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28285000000000005,0,0.01685,0.011,0.0055,0.038950000000000005,0.5997,1.0741500000000002,0.6371,0.93325,0.88285,0.0052,0,0,0,0,0,0,0,0,0,0,0.21150000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_56,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor circinelloides,Fungi,99.636,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056500000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0.4631,0,0.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_57,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium ferraniaense,Fungi,99.811,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011450000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0.02225,0,0.9268000000000001,0,0.04525,0,0.0674,0,0,0.8409000000000001,0,0,0,0,1.3429752066115703,0,0,0,0,0,0.04485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_58,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA,Fungi,96.017,94,0,0,0,0.07455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01325,0,0,0,0,0,0,0,0,0,0.3693,5.21135,0,0.017599999999999998,0.07515,0.09865,0.004,0.03535,1.8712499999999999,1.07785,8.500000000000001e-4,2.4553999999999996,0.006950000000000001,23.331899999999997,0.0152,0,0.27265000000000006,0,0,0,0,0,0,0.3626,1.6672999999999998,0,0,0,0,0,3.6191000000000004,0,0,0,0,0,0,0,0
OTU_59,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus insuetus,Fungi,98.182,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15769999999999998,0,0,1.30595,0,0,0.0014000000000000002,0,0,0.0012,5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_60,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor circinelloides,Fungi,99.636,93,0,0,0.024349999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84375,0,0.4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_62,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor inaequisporus,Fungi,99.433,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,0,0,0,0,0,0.05330000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_63,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA,Fungi,99.563,91,0.5337,0,1.0876,0.8723000000000001,1.53605,0.4243,3.0257,0.96525,1.18705,0.19895000000000002,3.38745,0.58405,0.28940000000000005,0.9926,3.3944,0.1412,0,0,0,0,0,0,6.666666666666667,0,0,0,0,0.03935,0,0,0,0,0,0,0,0,0,0,0,0,0.00205,0,0.011,0.0038,0,0.0172,0,0,0,0,3.12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_64,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,NA,Fungi,99.444,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07385000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_65,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,Fungi,99.615,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13935,1.0269576379974326,1.3180999999999998,0.32830000000000004,1.6547,0,1.0526315789473684,0.8287292817679558,1.309164149043303,0,0,0,0,0,0,0,0,0,0,0.00395,8e-4,0,0,0,0,0,0.01865,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_66,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor fragilis,Fungi,98.548,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007000000000000001,0,1.0724500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_67,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,Fungi,97.313,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0.01095,0.004900000000000001,0.0562,0.0018499999999999999,1.03385,1.9505,0.016900000000000002,7.5e-4,0.06945,0.00135,0.05380000000000001,1.0566000000000002,0,0.051300000000000005,0,0.3436,0,0,0,0,0.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_68,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,NA,Fungi,99.817,93,0.028199999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1033499999999998,0,0,0,0,0,0.00225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_69,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium halotolerans,Fungi,100.000,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466,0,0,0,0,0,0,0,0,0,0,1.42545,0,0.0035999999999999995,0.007449999999999999,0.0128,0.0054,0.0097,0.0073,0.5591,7.000000000000001e-4,1.30485,0.0030499999999999998,4.55565,0.0305,0,80.41405,0.4132231404958678,0.3473,0,0,0,0,0.0805,0,0,0,0.01035,0,0,33.59645,0,1.7045454545454546,0,0,0,0,0,100
OTU_71,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta paspali,Fungi,99.777,92,0,0,0,0,0,0,0.03135,0,0.02895,0.048799999999999996,13.998400000000002,0.02465,0.04794999999999999,0.0192,0,0.01005,0,0,0,0,0,0,0,0,0,0,0.26380000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,0,0,0,0,0,0,0,0.11935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_72,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,Fungi,97.872,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5e-4,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.00115,0,1.8380999999999998,7.000000000000001e-4,2e-4,0.0010500000000000002,0.001,0,0,0,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_73,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,Fungi,98.876,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10745,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-4,0,0.18314999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_74,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,Fungi,98.954,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9855595667870036,0,0,0,0,0,0,0,0,0,0,0,0.12204999999999999,0.04525,0.008,0.0058000000000000005,0.11575,1.04575,0.9938499999999999,0.00875,0,0,0.7056,0,2.5604500000000003,0,0,0,0,0,0,0,0.6642,3.49265,0,0,0,0,4.5823,0.1031,0,0,0,0,0,0,0,0
OTU_75,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,NA,Fungi,99.266,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82315,0.0012,0,0,0,0,0,0.017299999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_76,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,Fungi,96.007,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7702182284980744,1.5836499999999998,0.32565,1.183,0.5415162454873647,0.6015037593984962,1.5193370165745856,1.2084592145015105,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0.04215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_77,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,NA,Fungi,97.740,99,0.34355,0,0,0,0.1034,0,2.40185,0.5472,0.0118,0.05665,2.0109,0.014899999999999998,0.3771,0.009,3.40995,0.0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_78,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus ruber,Fungi,99.603,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79155,0,0.0157,0,0.05330000000000001,0.006550000000000001,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0.85015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_79,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,Fungi,99.174,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192,0,0,0,0,0,0,0,0,0,0.62895,0,0,0.0356,0,0.07189999999999999,0,0.04765,0,0.040100000000000004,0,0,1.4148,0,0,0,0,0,0,0,0,0,0,0.06634999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_80,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium brevicompactum,Fungi,100.000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09315000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.039850000000000003,0.2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31815000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_81,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fungi,98.242,92,0,0,0,0,0.0335,0,0,0,0,0,0,0,0,0,0,0,20.605187319884728,0,0,0,0,0,0,0,0.3851091142490372,0.43905,0,1.1308999999999998,0,0.6015037593984962,0.6906077348066298,0.4028197381671702,0,0,0,0,0,0,0,0,0.01255,0,0.0014000000000000002,3.5000000000000005e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_82,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,NA,Fungi,99.015,86,8.835599999999998,0,1.8520499999999998,0.5599,3.42665,0.14005,1.0451000000000001,0.8316,0.69795,0,2.7164,0.0461,0.712,0,0.5842999999999999,1.9113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_83,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,Fungi,100.000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43784999999999996,0.3894,0.4125,1.0830324909747293,0,0,0.2014098690835851,0,0,0,3.2094594594594597,2.9411764705882355,0.526,0,0,0.0059,0.00315,0.15015,8.500000000000001e-4,0.54625,0.00135,0.11535,6e-4,0,0.3055,0,0,0,0,0,0,0,0,0,0,0.2556,0.17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_84,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor circinelloides,Fungi,100.000,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47054999999999997,0,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_86,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,NA,Fungi,99.450,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7584500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_87,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,Fungi,93.642,100,0,0,0,0,0,0,0,0.00365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0,0,0.0026,0.00885,0,0.05165,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7173601147776184,0,0,0,0,0,0,0,0,0,0,0,0
OTU_88,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium multicolor,Fungi,99.796,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1315,0,0,0,0,0,0,0.6802721088435374,3.885135135135135,0,3.4200999999999997,0,0,0.0025499999999999997,0.012199999999999999,0.0631,8.500000000000001e-4,0.1375,0,0.023799999999999998,0.0034000000000000002,0,0.9994999999999998,0,0.0035499999999999998,0,0,0,0.278,0,0,0,0,0.3364,0.5191,0,0,0,0,0,0,0,0,0.1888,0,0,0,0,0
OTU_89,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor circinelloides,Fungi,99.091,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49349999999999994,0,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_90,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor circinelloides,Fungi,98.911,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4628,0,0.19895000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_92,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus penicillioides,Fungi,93.064,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023200000000000002,0,0,0.0010999999999999998,0.00685,0,0.04205,0.8051500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_93,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,Fungi,99.589,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_94,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,NA,Fungi,98.043,95,0.88805,0,0,0.0059,2.3294,0,0.4169,0,0,0,0.29434999999999995,0,0.38825,0,2.5246500000000003,0.1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068000000000000005,0,2.5e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23315,0,0,0,0,0,0,0,0,0
OTU_96,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,Fungi,98.488,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10115,0,0.00475,0,0,0,0,1.0916499999999998,0,0,0,0,0,0,0,0,0,0,0.046150000000000004,0,0,0,0,0.00485,0,0,0,0,0,0,0,0,0,0
OTU_97,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,NA,Fungi,98.901,92,0,0.51935,0.53375,0.019100000000000002,0,7.3214,0,0.00405,0,4.787649999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019,0,0,0,0.002,0,0,0,0,0,0,0,0.023200000000000002,0,0,0,0,0,0,0,0,0,1.5781922525107603,0,0,0,0,0,0,0,0,0,0,0,0
OTU_98,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,Fungi,91.852,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289,0.01825,0.0010999999999999998,9.5e-4,0.013,0.0041,0.0845,0.7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_99,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus insuetus,Fungi,99.389,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48810000000000003,0.00495,0.11385,8.500000000000001e-4,0,0.0017999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_100,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,Fungi,97.757,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.397946084724005,0,0,0.84655,0,0,3.0386740331491713,0,0,0,0,0,2.573529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_101,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma victoriae,Fungi,99.362,100,4.7115,0,0,0.13854999999999998,0.35745,0.011899999999999999,0.053649999999999996,0.07440000000000001,0,0,0.04865,0,0.4523,0,2.6899499999999996,0.8436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.499999999999999e-4,0,0,0,0,0,0,0,0.30991735537190085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_102,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,NA,Fungi,96.367,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1253,0,0.42984999999999995,0.00155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_103,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,Fungi,92.161,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2904,0,0.00415,0,0.39144999999999996,8.500000000000001e-4,0.046650000000000004,0.2299,0.11735,0,0,0,0,0,0,0,0,0,0,0,0.027750000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA,Fungi,93.449,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02485,0,7.5e-4,0,0.00475,0,0.0615,0.69835,0,0,0,0,0,0,0,1.29685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
